PrimaryDI|deviceRecordStatus|devicePublishDate|deviceCommDistributionEndDate|deviceCommDistributionStatus|brandName|versionModelNumber|catalogNumber|companyName|deviceCount|deviceDescription|DMExempt|premarketExempt|deviceHCTP|deviceKit|deviceCombinationProduct|singleUse|lotBatch|serialNumber|manufacturingDate|expirationDate|donationIdNumber|labeledContainsNRL|labeledNoNRL|MRISafetyStatus|rx|otc|deviceSterile|sterilizationPriorToUse
b2b37ae3-7f9f-4e32-8765-568fdbdf8b14|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCM-255|TCM-255|Allergan, Inc.|1|Natrelle Inspira TCM 255cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
e4793b6c-3669-47f7-b620-064a8aefa232|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCM-210|TCM-210|Allergan, Inc.|1|Natrelle Inspira TCM 210cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
06c26a08-d5c4-4dc8-80de-a09c3727dec0|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCLP-490|TCLP-490|Allergan, Inc.|1|Natrelle Inspira TCLP 490cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
da89ef9e-3136-46b0-9118-b5c9373ce44d|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCLP-440||Allergan, Inc.|1|Natrelle Inspira TCLP 440cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
eae6f54b-4022-4d37-89bb-64606a69ff39|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCLP-360|TCLP-360|Allergan, Inc.|1|Natrelle Inspira TCLP 360cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
98044857-5e52-4028-a507-bdc1afc459e6|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCLP-190|TCLP-190|Allergan, Inc.|1|Natrelle Inspira TCLP 190cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
4db1e57e-e72f-4e5a-bfdb-b96969e9856b|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCLP-165|TCLP-165|Allergan, Inc.|1|Natrelle Inspira TCLP 165cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
c8cc81e2-e41c-4b83-933b-9adc99cefc20|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCLP-145|TCLP-145|Allergan, Inc.|1|Natrelle Inspira TCLP 145cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
2648873c-9e10-4fcc-a181-90157ea8b608|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCL-380|TCL-380|Allergan, Inc.|1|Natrelle Inspira TCL 380cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
7dc3d8e2-adde-484c-8d95-bbb451f1edcc|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCL-200|TCL-200|Allergan, Inc.|1|Natrelle Inspira TCL 200cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
5f852f2d-4706-44c5-8fd7-540af4332ac8|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCL-140|TCL-140|Allergan, Inc.|1|Natrelle Inspira TCL 140cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
771ea1d9-15ea-49dd-af9e-d575e2fb449e|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCL-125|TCL-125|Allergan, Inc.|1|Natrelle Inspira TCL 125cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
71d58b53-d9b7-420d-9710-167ee5d74e0e|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCX-750|SCX-750|Allergan, Inc.|1|Natrelle Inspira SCX 750cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
af90552d-7a15-48bd-af3d-f122e08385b9|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCX-650|SCX-650|Allergan, Inc.|1|Natrelle Inspira SCX 650cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
cfd46dff-88bb-4c0c-ac4b-472649c06202|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCX-615|SCX-615|Allergan, Inc.|1|Natrelle Inspira SCX 615cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
f5504e39-d328-4c32-9022-19d46695325b|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCF-695|SCF-695|Allergan, Inc.|1|Natrelle Inspira SCF 695cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
d140b053-57aa-43dc-b142-5ed9179f6011|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCF-385|SCF-385|Allergan, Inc.|1|Natrelle Inspira SCF 385cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
5e588291-fbd5-4adc-8884-f8f553b627a6|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCF-345|SCF-345|Allergan, Inc.|1|Natrelle Inspira SCF 345cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
14432dc2-dc23-4c43-bc4e-587e3e7bdec8|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCF-325|SCF-325|Allergan, Inc.|1|Natrelle Inspira SCF 325cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
737a1d8e-1b91-487f-890f-131367754526|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCF-265|SCF-265|Allergan, Inc.|1|Natrelle Inspira SCF 265cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
c2ae6bfa-5029-4a40-a338-59a5748830e8|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCM-560|SCM-560|Allergan, Inc.|1|Natrelle Inspira SCM 560cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
962fae75-b71c-4cf7-b213-2332e9478109|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCM-275|SCM-275|Allergan, Inc.|1|Natrelle Inspira SCM 275cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
afd0c530-f837-4098-9700-77d96b4b061f|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCM-140|SCM-140|Allergan, Inc.|1|Natrelle Inspira SCM 140cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
6f5f11c5-cb6a-426f-b32a-2cf3bdab072a|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-640|SCLP-640|Allergan, Inc.|1|Natrelle Inspira SCLP 640cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
dc7acd9b-249a-456e-b14c-6e77a04f51c7|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-590|SCLP-590|Allergan, Inc.|1|Natrelle Inspira SCLP 590cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
838a0f03-f67d-4034-94ed-2ab7e76285e5|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-250|SCLP-250|Allergan, Inc.|1|Natrelle Inspira SCLP 250cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
7bc8ed1f-c0db-442e-996c-cde543e9aef4|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-220|SCLP-220|Allergan, Inc.|1|Natrelle Inspira SCLP 220cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
5aaf2605-bae1-4062-8a66-d5f32dd36d60|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-165|SCLP-165|Allergan, Inc.|1|Natrelle Inspira SCLP 165cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
215f32e2-3684-4bf1-aec8-56d1124b0e20|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-145|SCLP-145|Allergan, Inc.|1|Natrelle Inspira SCLP 145cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
10f51203-f10b-4e28-90d5-f5ea464e2e1e|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCL-410|SCL-410|Allergan, Inc.|1|Natrelle Inspira SCL 410cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
ae2f1080-4fb9-423b-961a-a429d042ca34|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCL-350|SCL-350|Allergan, Inc.|1|Natrelle Inspira SCL 350cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
64a37394-c970-4510-8325-05b1f9e2e766|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCL-200|SCL-200|Allergan, Inc.|1|Natrelle Inspira SCL 200cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
5a13bdbe-5cc5-4fca-93d5-de323eb4d903|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRX-700|TRX-700|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRX-700 Gel Round Extra Full Txt||||||true||true||true|||true|MR Safe|true||true|
e4acfa8b-b7c8-41d7-a37f-d023cca455fc|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRX-615|TRX-615|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRX-615 Gel Round Extra Full Txt||||||true||true||true|||true|MR Safe|true||true|
0beab8bf-3536-4a2a-b997-a495894cdc26|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRX-580|TRX-580|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRX-580 Gel Round Extra Full Txt||||||true||true||true|||true|MR Safe|true||true|
7b68332d-46a2-4618-a5a0-097cec7f3417|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRX-495|TRX-495|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRX-495 Gel Round Extra Full Txt||||||true||true||true|||true|MR Safe|true||true|
f4e3cfe9-2d5f-486d-bba7-55dd27b958b3|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-605|TRF-605|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-605 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
55cad2cf-e4a0-45f6-8586-51a76152e70c|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-520|TRF-520|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-520 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
5b7da9bd-12ad-4b52-8cc7-c44df088f38f|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-335|TRF-335|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-335 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
f99b6f95-614b-4d1f-a710-aa891cff07a9|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-345|TRM-345|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-345 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
abcd4a70-373d-4740-9d87-04aec703d0a2|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRLP-360|TRLP-360|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-360 Gel Round Low Plus Txt||||||true||true||true|||true|MR Safe|true||true|
0c0b0a69-22cf-439d-83f7-d92dff833814|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRLP-340|TRLP-340|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-340 Gel Round Low Plus Txt||||||true||true||true|||true|MR Safe|true||true|
4123e2b3-2747-4619-92fd-aef893c30f95|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRL-380|TRL-380|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRL-380 Gel Round Low Txt||||||true||true||true|||true|MR Safe|true||true|
f5977d41-33d1-4a7f-a103-2bf0ef1933fb|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-560|SRX-560|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-560 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
174ce941-00d8-49c6-9213-94e4dc2bda1f|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-545|SRX-545|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-545 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
0e82b29c-d0e0-48b5-a967-3c7293bb9e06|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-495|SRX-495|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-495 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
fec45b75-c607-4d2d-ab7b-8ab534cfebce|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-340|SRX-340|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-340 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
272190ac-87bd-4a29-b986-0889a339ec64|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-695|SRF-695|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-695 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
760909b8-d4bc-4319-b46c-8ed4818c4338|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-650|SRF-650|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-650 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
3cf8778a-441f-4739-baf5-4a45efb5c9ba|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-195|SRM-195|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-195 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
eba0b0d7-02dc-48b4-a5d0-3a9b9c386a9a|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRLP-235|SRLP-235|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRLP-235 Gel Round Low Plus||||||true||true||true|||true|MR Safe|true||true|
c15c707c-33ea-4974-b640-466e2eb37c7d|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRL-460|SRL-460|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRL-460 Gel Round Low||||||true||true||true|||true|MR Safe|true||true|
13f39073-c902-4fb6-bd31-3551e2c01a4f|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LX-410290|LX-410290|Allergan, Inc.|1|STYLE 410, LX, 290G||||||true||true||true|||true|MR Safe|true||true|
b12d8fa4-0e5c-4b24-92a3-db48f8d45a24|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LF-410490|LF-410490|Allergan, Inc.|1|STYLE 410, LF, 490G||||||true||true||true|||true|MR Safe|true||true|
451f4c8c-c354-4653-be12-efd1d699da95|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LF-410270|LF-410270|Allergan, Inc.|1|STYLE 410, LF, 270G||||||true||true||true|||true|MR Safe|true||true|
7b10610c-a7aa-46c4-a44b-3ca7e16fc696|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FM-410440|FM-410440|Allergan, Inc.|1|NATRELLE 410 STYLE FM 440CC||||||true||true||true|||true|MR Safe|true||true|
e27eb42d-ee84-4c47-9e5d-d203f95acff9|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FM-410310|FM-410310|Allergan, Inc.|1|NATRELLE 410 STYLE FM 310CC||||||true||true||true|||true|MR Safe|true||true|
f72beca4-443c-4335-b3ff-2d6c1f054c73|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FF-410475|FF-410475|Allergan, Inc.|1|NATRELLE 410 STYLE FF 475CC||||||true||true||true|||true|MR Safe|true||true|
844b6b8c-6122-4627-b028-d9578c981cd7|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FF-410335|FF-410335|Allergan, Inc.|1|NATRELLE 410 STYLE FF 335CC||||||true||true||true|||true|MR Safe|true||true|
1cd40492-ddba-47fd-8d59-4a1556d2f77f|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FF-410290|FF-410290|Allergan, Inc.|1|NATRELLE 410 STYLE FF 290CC||||||true||true||true|||true|MR Safe|true||true|
44e0fe19-1a8b-40e3-8a92-865911b74358|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|120-600|120-600|Allergan, Inc.|1|NATRELLE Style 120-600 Gel BIOCELL High||||||true||true||true|||true|MR Safe|true||true|
81e3684c-9317-40cf-b3bd-2bd5a34e3b61|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|120-260|120-260|Allergan, Inc.|1|NATRELLE Style 120-260 Gel BIOCELL High||||||true||true||true|||true|MR Safe|true||true|
ada8677f-ccee-49c2-b121-dd23d845312e|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-627|115-627|Allergan, Inc.|1|NATRELLE St 115-627 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
eaf57737-5090-4a3d-8dcf-2aaf91109750|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-586|115-586|Allergan, Inc.|1|NATRELLE St 115-586 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
7057c92b-03c8-4635-8c32-1b75365520ce|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-401|115-401|Allergan, Inc.|1|NATRELLE St 115-401 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
c6205d3f-82a9-4a3d-9fc3-457bad280807|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-354|115-354|Allergan, Inc.|1|NATRELLE St 115-354 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
24ebdfac-a673-46a2-8d96-b919bb38f873|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-420|110-420|Allergan, Inc.|1|NATRELLE Style 110-420 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
36f93cee-f28c-45c1-ade4-e9c4d97eb179|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-270|110-270|Allergan, Inc.|1|NATRELLE Style 110-270 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
624ba12f-941e-4367-8b0f-b60e3ff41186|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-240|110-240|Allergan, Inc.|1|NATRELLE Style 110-240 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
b0ae0148-9c28-4fbe-8188-c5b62e1fa399|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-210|110-210|Allergan, Inc.|1|NATRELLE Style 110-210 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
d0ca3dfe-cdcd-41d2-96cb-f43f099e0a91|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-090|110-090|Allergan, Inc.|1|NATRELLE Style 110-090 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
39de2e55-cbee-46df-9abf-b7852689f8f1|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|40-280|40-280|Allergan, Inc.|1|NATRELLE Style 40-280 Gel Round Mod||||||true||true||true|||true|MR Safe|true||true|
4347b5dd-5937-4aac-9029-118d39c53c6e|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|40-240|40-240|Allergan, Inc.|1|NATRELLE Style 40-240 Gel Round Mod||||||true||true||true|||true|MR Safe|true||true|
ec6683fe-b0d3-4ea8-aaae-1afcbca73991|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|40-220|40-220|Allergan, Inc.|1|NATRELLE Style 40-220 Gel Round Mod||||||true||true||true|||true|MR Safe|true||true|
59caa896-d669-45ac-91a4-d21bd4cc05e3|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|20-260|20-260|Allergan, Inc.|1|NATRELLE Style 20-260 Gel Round High||||||true||true||true|||true|MR Safe|true||true|
a7a66de2-2219-4ca4-9f4a-1f8e8da6d094|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|15-575|15-575|Allergan, Inc.|1|NATRELLE Style 15-575 Gel Round Mod Plus||||||true||true||true|||true|MR Safe|true||true|
af49359e-9962-4f4d-8a4b-38c2ea2c403e|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|15-533|15-533|Allergan, Inc.|1|NATRELLE Style 15-533 Gel Round Mod Plus||||||true||true||true|||true|MR Safe|true||true|
